1.050000e+02	1.413157e+00	9.022456e-01	0.000000e+00	1.881311e+00
1.060000e+02	1.388517e+00	9.015720e-01	0.000000e+00	1.861066e+00
1.070000e+02	1.355671e+00	8.953054e-01	0.000000e+00	1.840155e+00
1.080000e+02	1.322253e+00	8.881747e-01	0.000000e+00	1.816742e+00
1.090000e+02	1.293972e+00	8.839387e-01	0.000000e+00	1.794323e+00
1.100000e+02	1.268493e+00	8.810322e-01	0.000000e+00	1.775672e+00
1.110000e+02	1.243195e+00	8.775862e-01	0.000000e+00	1.759025e+00
1.120000e+02	1.221938e+00	8.762625e-01	0.000000e+00	1.741347e+00
1.130000e+02	1.209151e+00	8.803102e-01	0.000000e+00	1.722247e+00
1.140000e+02	1.201837e+00	8.876756e-01	0.000000e+00	1.703366e+00
1.150000e+02	1.192953e+00	8.931333e-01	0.000000e+00	1.686355e+00
1.160000e+02	1.179683e+00	8.943786e-01	0.000000e+00	1.672813e+00
1.170000e+02	1.163949e+00	8.926465e-01	0.000000e+00	1.664284e+00
1.180000e+02	1.147653e+00	8.892425e-01	0.000000e+00	1.660765e+00
1.190000e+02	1.132194e+00	8.851499e-01	0.000000e+00	1.660048e+00
1.200000e+02	1.120606e+00	8.826834e-01	0.000000e+00	1.659369e+00
1.210000e+02	1.114629e+00	8.831950e-01	0.000000e+00	1.657456e+00
1.220000e+02	1.110662e+00	8.837869e-01	0.000000e+00	1.655174e+00
1.230000e+02	1.104127e+00	8.807203e-01	0.000000e+00	1.654625e+00
1.240000e+02	1.096865e+00	8.753602e-01	0.000000e+00	1.656810e+00
1.250000e+02	1.093882e+00	8.716226e-01	0.000000e+00	1.659547e+00
1.260000e+02	1.092812e+00	8.675314e-01	0.000000e+00	1.658903e+00
1.270000e+02	1.084472e+00	8.557462e-01	0.000000e+00	1.653698e+00
1.280000e+02	1.066101e+00	8.341890e-01	0.000000e+00	1.647492e+00
1.290000e+02	1.046928e+00	8.102547e-01	0.000000e+00	1.645411e+00
1.300000e+02	1.036606e+00	7.914089e-01	0.000000e+00	1.650734e+00
1.310000e+02	1.034417e+00	7.768774e-01	0.000000e+00	1.665404e+00
1.320000e+02	1.036683e+00	7.636590e-01	0.000000e+00	1.690712e+00
1.330000e+02	1.047253e+00	7.543358e-01	0.000000e+00	1.724885e+00
1.340000e+02	1.071022e+00	7.519053e-01	0.000000e+00	1.762653e+00
1.350000e+02	1.104010e+00	7.528418e-01	0.000000e+00	1.799903e+00
1.360000e+02	1.141642e+00	7.534447e-01	0.000000e+00	1.836521e+00
1.370000e+02	1.190714e+00	7.576042e-01	0.000000e+00	1.873056e+00
1.380000e+02	1.259951e+00	7.696659e-01	0.000000e+00	1.908840e+00
1.390000e+02	1.342783e+00	7.840124e-01	0.000000e+00	1.946863e+00
1.400000e+02	1.423549e+00	7.905615e-01	0.000000e+00	1.995303e+00
1.410000e+02	1.496809e+00	7.863820e-01	0.000000e+00	2.057481e+00
1.420000e+02	1.568018e+00	7.746474e-01	0.000000e+00	2.124514e+00
1.430000e+02	1.638838e+00	7.561468e-01	0.000000e+00	2.186627e+00
1.440000e+02	1.706523e+00	7.295838e-01	0.000000e+00	2.248070e+00
1.450000e+02	1.777406e+00	6.976165e-01	0.000000e+00	2.319241e+00
1.460000e+02	1.861970e+00	6.634837e-01	0.000000e+00	2.394226e+00
1.470000e+02	1.951560e+00	6.227236e-01	0.000000e+00	2.452566e+00
1.480000e+02	2.022650e+00	5.679181e-01	0.000000e+00	2.491555e+00
1.490000e+02	2.076492e+00	5.012776e-01	0.000000e+00	2.543122e+00
1.500000e+02	2.155891e+00	4.332403e-01	0.000000e+00	2.639118e+00
1.510000e+02	2.299636e+00	3.665561e-01	0.000000e+00	2.764021e+00
1.520000e+02	2.494409e+00	2.910305e-01	0.000000e+00	2.871280e+00
1.530000e+02	2.703350e+00	1.965432e-01	0.000000e+00	2.946582e+00
1.540000e+02	2.916634e+00	7.986212e-02	0.000000e+00	3.029418e+00
1.550000e+02	3.142750e+00	-6.106701e-02	0.000000e+00	3.158228e+00
1.560000e+02	3.372818e+00	-2.290421e-01	0.000000e+00	3.311355e+00
1.570000e+02	3.590235e+00	-4.245995e-01	0.000000e+00	3.435191e+00
1.580000e+02	3.804338e+00	-6.496510e-01	0.000000e+00	3.515436e+00
1.590000e+02	4.032205e+00	-9.102037e-01	0.000000e+00	3.585454e+00
1.600000e+02	4.245772e+00	-1.203944e+00	0.000000e+00	3.663676e+00
1.610000e+02	4.382879e+00	-1.510945e+00	0.000000e+00	3.719814e+00
1.620000e+02	4.423140e+00	-1.812847e+00	0.000000e+00	3.727645e+00
1.630000e+02	4.414264e+00	-2.117321e+00	0.000000e+00	3.715315e+00
1.640000e+02	4.394132e+00	-2.439020e+00	0.000000e+00	3.721743e+00
1.650000e+02	4.318384e+00	-2.751923e+00	0.000000e+00	3.727768e+00
1.660000e+02	4.121220e+00	-2.999221e+00	0.000000e+00	3.702268e+00
1.670000e+02	3.825172e+00	-3.169230e+00	0.000000e+00	3.708095e+00
1.680000e+02	3.529138e+00	-3.325150e+00	0.000000e+00	3.855752e+00
1.690000e+02	3.272885e+00	-3.509772e+00	0.000000e+00	4.111681e+00
1.700000e+02	2.991804e+00	-3.662208e+00	0.000000e+00	4.313012e+00
1.710000e+02	2.661324e+00	-3.737969e+00	0.000000e+00	4.428290e+00
1.720000e+02	2.386816e+00	-3.877770e+00	0.000000e+00	4.668187e+00
1.730000e+02	2.243028e+00	-4.265067e+00	0.000000e+00	5.184033e+00
1.740000e+02	2.102856e+00	-4.759676e+00	0.000000e+00	5.735771e+00
1.750000e+02	1.804346e+00	-4.983073e+00	0.000000e+00	5.917498e+00
1.760000e+02	1.356612e+00	-4.746276e+00	0.000000e+00	5.564786e+00
1.770000e+02	9.146892e-01	-4.310873e+00	0.000000e+00	4.938335e+00
1.780000e+02	5.932285e-01	-4.224298e+00	0.000000e+00	4.571172e+00
1.790000e+02	3.183700e-01	-4.553772e+00	0.000000e+00	4.647341e+00
1.800000e+02	5.833402e-16	-4.763334e+00	0.000000e+00	4.763334e+00
